id,Dia,Mes,Ano,Estado,Comunidad,Sitio,Latitud,Longitud,Habitat,Zona,TipoProteccion,ANP,BuzoMonitor,HoraInicial,HoraFinal,ProfundidadInicial,ProfundidadFinal,Temperatura,Visibilidad,Corriente,Transecto,Genero,Especie,GeneroEspecie,Abundancia,RC
12 8 2014 Piedra Vidal 1,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,7,14,20,20,14.4,8,NA,1,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,3,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Aplysia,spp,Aplysia spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Cancer,spp,Cancer spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Centrostephanus,coronatus,Centrostephanus coronatus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Crassedoma,giganteum,Crassedoma giganteum,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Cypraea,spp,Cypraea spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Haliotis,assimilis,Haliotis assimilis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Haliotis,corrugata,Haliotis corrugata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Haliotis,fulgens,Haliotis fulgens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Haliotis,rufescens,Haliotis rufescens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Haliotis,sorenseni,Haliotis sorenseni,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Kelletia,kelletii,Kelletia kelletii,5,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Leptogorgia,chilensis,Leptogorgia chilensis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Megastraea,turbanica,Megastraea turbanica,3,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Megastraea,undosa,Megastraea undosa,3,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Loxorhynchus,grandis,Loxorhynchus grandis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Megathura,crenulata,Megathura crenulata,4,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,50,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Muricea,californica,Muricea californica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Muricea,californica,Muricea californica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Octopus,spp,Octopus spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Panulirus,interruptus,Panulirus interruptus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Parastichopus,parvimensis,Parastichopus parvimensis,1,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Patiria,miniata,Patiria miniata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Pisaster,giganteus,Pisaster giganteus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Pycnopodia,heliantoides,Pycnopodia heliantoides,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 2,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Miguel Bracamontes,6,12,12,12,14.4,8,NA,2,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Aplysia,spp,Aplysia spp,1,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Cancer,spp,Cancer spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Centrostephanus,coronatus,Centrostephanus coronatus,1,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Crassedoma,giganteum,Crassedoma giganteum,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Cypraea,spp,Cypraea spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Haliotis,assimilis,Haliotis assimilis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Haliotis,corrugata,Haliotis corrugata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Haliotis,fulgens,Haliotis fulgens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Haliotis,rufescens,Haliotis rufescens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Haliotis,sorenseni,Haliotis sorenseni,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Kelletia,kelletii,Kelletia kelletii,5,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Leptogorgia,chilensis,Leptogorgia chilensis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Megastraea,turbanica,Megastraea turbanica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Megastraea,undosa,Megastraea undosa,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Loxorhynchus,grandis,Loxorhynchus grandis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Megathura,crenulata,Megathura crenulata,3,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,8,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Muricea,californica,Muricea californica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Muricea,californica,Muricea californica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Octopus,spp,Octopus spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Panulirus,interruptus,Panulirus interruptus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Parastichopus,parvimensis,Parastichopus parvimensis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Patiria,miniata,Patiria miniata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Pisaster,giganteus,Pisaster giganteus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Pycnopodia,heliantoides,Pycnopodia heliantoides,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 3,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.80034,-115.7978,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,15,19,20,12.2,10,NA,3,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Aplysia,spp,Aplysia spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Cancer,spp,Cancer spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Centrostephanus,coronatus,Centrostephanus coronatus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Crassedoma,giganteum,Crassedoma giganteum,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Cypraea,spp,Cypraea spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Haliotis,assimilis,Haliotis assimilis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Haliotis,corrugata,Haliotis corrugata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Haliotis,fulgens,Haliotis fulgens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Haliotis,rufescens,Haliotis rufescens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Haliotis,sorenseni,Haliotis sorenseni,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Kelletia,kelletii,Kelletia kelletii,8,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Leptogorgia,chilensis,Leptogorgia chilensis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Megastraea,turbanica,Megastraea turbanica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Megastraea,undosa,Megastraea undosa,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Loxorhynchus,grandis,Loxorhynchus grandis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Megathura,crenulata,Megathura crenulata,7,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,50,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Muricea,californica,Muricea californica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Muricea,californica,Muricea californica,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Octopus,spp,Octopus spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Panulirus,interruptus,Panulirus interruptus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Parastichopus,parvimensis,Parastichopus parvimensis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Patiria,miniata,Patiria miniata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Pisaster,giganteus,Pisaster giganteus,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Pycnopodia,heliantoides,Pycnopodia heliantoides,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 4,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79862,-115.7948,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,9,16,12,13,12.2,10,NA,4,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Aplysia,spp,Aplysia spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Cancer,spp,Cancer spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Centrostephanus,coronatus,Centrostephanus coronatus,6,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Crassedoma,giganteum,Crassedoma giganteum,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Cypraea,spp,Cypraea spp,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Haliotis,assimilis,Haliotis assimilis,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Haliotis,corrugata,Haliotis corrugata,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Haliotis,fulgens,Haliotis fulgens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Haliotis,rufescens,Haliotis rufescens,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Haliotis,sorenseni,Haliotis sorenseni,0,Caracolera - PiedraVidal / Picacho
12 8 2014 Piedra Vidal 5,12,8,2014,Baja California Sur,El Rosario,Piedra Vidal,29.79981,-115.798,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,8,15,19,20,13.9,6,NA,5,Kelletia,kelletii,Kelletia kelletii,0,Caracolera - PiedraVidal / Picacho
