id,Dia,Mes,Ano,Estado,Comunidad,Sitio,Latitud,Longitud,Habitat,Zona,TipoProteccion,ANP,BuzoMonitor,HoraInicial,HoraFinal,ProfundidadInicial,ProfundidadFinal,Temperatura,Visibilidad,Corriente,Transecto,Genero,Especie,GeneroEspecie,Sexo,Talla,ClaseTalla,Abundancia,RC
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-1.274669066,NA,-0.107556913,-0.690803999,NA,8,Girella,nigricans,Girella nigricans,NA,22,20a30,20,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.48857061,NA,0.280620359,-0.501249305,NA,8,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,1.302008471,NA,0.265918297,-1.803457004,NA,8,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.481025252,NA,-0.401275413,-0.878794964,NA,8,Hypsypops,rubicundus,Hypsypops rubicundus,NA,20,11a20,2,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.093966181,NA,-0.16431511,-0.967337426,NA,8,Hypsypops,rubicundus,Hypsypops rubicundus,NA,25,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.863320947,NA,0.447872259,0.650290154,NA,8,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.05256766,NA,-0.803901684,-0.669351024,NA,8,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-1.518421849,NA,-0.802255018,-0.440221875,NA,8,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.83090496,NA,-0.714267612,-0.259222593,NA,8,Oxyjulis,californica,Oxyjulis californica,NA,13.5,11a20,3,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.162122273,NA,0.101153133,-1.764547622,NA,8,Oxyjulis,californica,Oxyjulis californica,NA,15,11a20,11,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.495411023,NA,2.098571731,0.32607799,NA,8,Oxyjulis,californica,Oxyjulis californica,NA,16,11a20,8,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.764305069,NA,0.578679717,-0.551302345,NA,8,Oxyjulis,californica,Oxyjulis californica,NA,18,11a20,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.497358453,NA,1.22938651,1.673552252,NA,8,Oxyjulis,californica,Oxyjulis californica,NA,20,11a20,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.963870232,NA,1.30996685,0.610660227,NA,8,Oxyjulis,californica,Oxyjulis californica,NA,21,20a30,5,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.866793342,NA,-0.861668151,0.901709044,NA,8,Paralabrax,clathratus,Paralabrax clathratus,NA,36,30a40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.140139789,NA,-0.576366298,1.268391093,NA,8,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.346496162,NA,-0.26418663,-0.551514153,NA,8,Rhacochilus,vacca,Rhacochilus vacca,NA,25,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.531490379,NA,-0.26205397,0.645559921,NA,8,Rhacochilus,vacca,Rhacochilus vacca,NA,26,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.002435866,NA,-0.452315755,-1.168918582,NA,8,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-1.678548234,NA,0.351867001,1.099561944,NA,8,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.196817771,NA,1.024570947,-1.23875775,NA,8,Sebastes,auriculatus,Sebastes auriculatus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.956289469,NA,0.383860289,0.893404647,NA,8,Sebastes,carnatus,Sebastes carnatus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.085245493,NA,-0.128762937,-1.41634749,NA,8,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,1.372970475,NA,0.398049759,0.493852618,NA,8,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-1.613264845,NA,-2.282349372,-0.940990556,NA,8,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-1.430719303,NA,-1.465722711,0.614147565,NA,8,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.068833719,NA,-0.633037691,-0.187209558,NA,8,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.166091488,NA,-0.839535616,0.398102582,NA,8,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.099723414,NA,0.989750978,-1.023645951,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,18,11a20,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.513406671,NA,-1.360836043,0.248693196,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,25,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.707886875,NA,-0.344595343,1.000250091,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,27.7,20a30,2,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.644992606,NA,-0.926875106,-0.021631319,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,30,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.37464695,NA,1.699935736,-0.395582452,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,37,30a40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.91011491,NA,0.748363625,1.035565948,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,39,30a40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.022628185,NA,1.023741843,0.888667027,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,48,>40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-1.868555153,NA,0.494090528,-1.437796432,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,50,>40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.657255713,NA,-0.985788002,-0.476762288,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,65,>40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,1.261471343,NA,-0.33311169,0.458302812,NA,8,Semicossyphus,pulcher,Semicossyphus pulcher,NA,NA,NA,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,-0.169782459,NA,-0.65753547,0.497635954,NA,8,Squatina,californica,Squatina californica,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 8,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.7982,-115.7949,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,1,12,0.458389146,NA,0.582317218,-0.511004871,NA,8,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.193644707,NA,0.595099875,8,NA,9,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.431466884,NA,-1.472535793,8,NA,9,Caulolatilus,princeps,Caulolatilus princeps,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,1.060675067,NA,-0.318090915,8,NA,9,Chromis,punctipinnis,Chromis punctipinnis,NA,12,11a20,10,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.018561295,NA,1.901149365,8,NA,9,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.204346035,NA,-0.106502969,8,NA,9,Girella,nigricans,Girella nigricans,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.798569414,NA,-0.072391102,8,NA,9,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.394535003,NA,-2.180518773,8,NA,9,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.241732961,NA,1.356268664,8,NA,9,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-1.118819486,NA,0.116956369,8,NA,9,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.621264932,NA,1.528825853,8,NA,9,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-3.003201802,NA,-0.971650005,8,NA,9,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.363212162,NA,-0.446833349,8,NA,9,Oxyjulis,californica,Oxyjulis californica,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.96630985,NA,0.841054553,8,NA,9,Paralabrax,clathratus,Paralabrax clathratus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.328357872,NA,0.391534969,8,NA,9,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.999771944,NA,0.222581868,8,NA,9,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.799587566,NA,-1.720542726,8,NA,9,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.655048629,NA,-0.153003683,8,NA,9,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.830046248,NA,1.715335906,8,NA,9,Sebastes,auriculatus,Sebastes auriculatus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.944102654,NA,1.134197457,8,NA,9,Sebastes,carnatus,Sebastes carnatus,NA,8,6a10,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-1.56257953,NA,-0.398760827,8,NA,9,Sebastes,carnatus,Sebastes carnatus,NA,22,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.289201056,NA,-0.56138145,8,NA,9,Sebastes,carnatus,Sebastes carnatus,NA,35,30a40,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.168448172,NA,-0.237714303,8,NA,9,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.55517737,NA,0.100164621,8,NA,9,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.492622743,NA,0.444402045,8,NA,9,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-1.127333262,NA,1.25041791,8,NA,9,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.035275949,NA,0.066474906,8,NA,9,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-2.327331775,NA,0.851998435,8,NA,9,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.541645275,NA,1.476071411,8,NA,9,Semicossyphus,pulcher,Semicossyphus pulcher,NA,10,6a10,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.558316737,NA,0.443840657,8,NA,9,Semicossyphus,pulcher,Semicossyphus pulcher,NA,15,11a20,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,0.920569686,NA,-0.224374264,8,NA,9,Semicossyphus,pulcher,Semicossyphus pulcher,NA,23,20a30,2,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,1.984396388,NA,-1.19025737,8,NA,9,Semicossyphus,pulcher,Semicossyphus pulcher,NA,25,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,1.345070761,NA,-0.113401919,8,NA,9,Semicossyphus,pulcher,Semicossyphus pulcher,NA,28,20a30,1,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.120698344,NA,0.213007085,8,NA,9,Squatina,californica,Squatina californica,NA,NA,NA,0,Sportfish - PuntaPatos
16 8 2013 Punta Patos 9,16,8,2013,Baja California Sur,El Rosario,Punta Patos,29.79984,-115.7923,Bosque de kelp,Control,Ninguna,NA,Juan Jose Gomez,2,7,-0.914577271,NA,-2.113264193,8,NA,9,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,Sportfish - PuntaPatos
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Caulolatilus,princeps,Caulolatilus princeps,NA,NA,NA,0,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Chromis,punctipinnis,Chromis punctipinnis,NA,8,6a10,20,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Chromis,punctipinnis,Chromis punctipinnis,NA,12,11a20,25,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Chromis,punctipinnis,Chromis punctipinnis,NA,15,11a20,6,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Girella,nigricans,Girella nigricans,NA,NA,NA,0,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Hypsypops,rubicundus,Hypsypops rubicundus,NA,30,20a30,1,PuntaBaja - Lazaro
19 8 2013 Lazaro 1,19,8,2013,Baja California Sur,El Rosario,Lazaro,29.90732,-115.782,Bosque de kelp,Control,Ninguna,NA,Alonso Murillo,10:37,10:42,16,18.6,13,9,NA,1,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,PuntaBaja - Lazaro
